x0,x1,x2,time,status
0.172958,-0.014264295,-0.025288241,11.030669,0.0
0.9889632,-0.6425205,-0.9755998,4.9549,1.0
-0.086003035,0.8635039,0.6920494,1.7131046,1.0
-0.05334025,0.80511004,-0.5480089,6.2995625,0.0
-0.39169252,0.42998776,0.44818297,3.1355824,1.0
-0.96264714,-0.42837378,0.16097267,0.42696074,1.0
0.8615733,-0.3220062,-0.75983375,1.018373,1.0
0.032545418,0.39841413,-0.40271863,16.730825,0.0
0.7232192,0.8116144,0.5371665,1.1958277,1.0
0.4900891,0.8214701,-0.5255506,4.6021705,1.0
0.873114,-0.03389425,-0.7493368,22.480946,1.0
0.96330845,0.38961482,0.5239478,1.7553316,1.0
-0.14958164,-0.7222131,-0.5676274,23.25447,1.0
-0.6141972,0.42568806,0.3958796,2.3952782,1.0
0.115928836,-0.35445547,-0.32273844,24.843485,0.0
-0.3353969,0.9576364,-0.59356964,11.868414,0.0
0.33405212,0.14956853,-0.89604944,14.046585,1.0
0.08567621,-0.5841018,-0.81781965,12.755386,0.0
-0.3450002,-0.17944409,-0.7289116,26.925684,1.0
-0.7458674,-0.17203204,0.23488747,4.584758,1.0
-0.7354662,0.94896245,-0.6387298,4.565807,0.0
0.5206998,-0.03567637,0.5361577,7.495711,1.0
-0.39420313,-0.9696498,-0.073262624,11.96879,0.0
0.40667415,-0.8679182,0.33802283,4.0668736,1.0
-0.7091136,0.2940072,0.7679023,3.1509333,1.0
-0.9202327,0.66864365,-0.7658843,7.3711658,1.0
-0.7745864,-0.19001997,-0.91585404,1.7743636,0.0
-0.62331384,0.17463645,0.80702114,0.08220161,1.0
0.9346845,-0.86492157,-0.36482787,12.11555,1.0
0.39372593,0.28053075,0.26524663,3.5259778,1.0
0.6575013,0.42622086,-0.32903954,2.9101853,1.0
-0.6646106,0.5293796,-0.28136986,20.177567,1.0
-0.91747224,-0.6502645,-0.15980516,1.6563057,0.0
-0.31878683,-0.91046214,-0.77421737,3.9401584,0.0
-0.12391702,-0.8578536,0.6324902,6.3956547,1.0
0.7322313,-0.7377603,-0.6135611,11.917936,1.0
-0.21453667,-0.7188587,-0.89572734,22.388556,1.0
-0.81454134,0.77397925,-0.6636981,8.781982,1.0
-0.21001425,-0.2507892,-0.87385446,10.837738,0.0
-0.14208195,0.43944186,0.53606176,4.4917774,1.0
0.80425763,-0.5269082,-0.74283147,11.0899105,0.0
-0.36424842,0.6975226,0.6645955,0.91161376,1.0
-0.30869728,-0.5200576,0.071575105,15.997064,0.0
-0.45706612,-0.9311383,0.2541712,10.628593,1.0
-0.32921752,-0.2968572,-0.114108644,30.0,0.0
0.15898687,0.23512182,-0.645765,25.533587,0.0
0.7101653,-0.96028674,0.28336746,5.529512,1.0
-0.6753313,-0.484899,-0.3147871,20.91216,0.0
-0.9877117,-0.12289788,0.5940882,1.2869505,1.0
-0.55178595,0.17443544,0.6701159,3.7860546,1.0
0.58499515,-0.341544,-0.28559488,2.8602347,0.0
0.9202259,-0.5524088,-0.5769266,5.5265756,1.0
-0.69216967,-0.008208309,-0.47741044,22.703053,1.0
-0.07782195,0.55708086,0.44088542,1.2383366,1.0
-0.53759104,-0.9509112,-0.4852701,15.5623665,1.0
-0.17976794,-0.983202,-0.056902107,7.4858394,0.0
0.70484424,0.8463594,-0.53712773,0.54638547,0.0
0.57851624,-0.80297697,-0.1153355,11.688959,0.0
-0.28999835,-0.95072734,0.38702503,12.183187,0.0
-0.15757611,0.7166989,0.15014711,2.1953282,0.0
0.88012475,0.76051104,-0.08370994,2.0452542,1.0
-0.25335923,0.6573728,-0.81952095,30.0,0.0
-0.6614441,-0.8619433,0.8120449,25.594368,1.0
-0.105179876,-0.7872296,0.33051956,8.453849,1.0
-0.6558192,-0.23107822,-0.46599773,14.978418,0.0
0.2594344,-0.88089335,-0.6062255,3.7998474,0.0
-0.44158313,0.41564122,-0.34514183,1.4699339,0.0
-0.14941192,0.409535,-0.68184566,30.0,0.0
-0.121192224,0.25865996,0.8501162,0.34836766,1.0
0.430105,0.47684503,0.9419992,1.2775366,1.0
-0.9099667,0.41092324,0.66941357,2.8377676,1.0
0.8682717,-0.05841329,0.024719033,8.1628065,1.0
-0.47403905,-0.8022066,0.5976927,8.699271,1.0
-0.71439445,0.6113316,0.7590522,4.332824,1.0
-0.0001596716,0.8285039,-0.17517482,13.008539,1.0
0.228463,-0.12537721,0.18620749,4.454168,1.0
0.08340586,0.5612613,0.6429879,0.26767224,1.0
0.9068195,0.21991219,-0.41983634,5.1436644,0.0
0.653616,-0.24796622,0.21835405,3.9199388,1.0
0.24004312,-0.11700006,-0.6024562,10.3115225,0.0
-0.112092756,0.8495347,0.34286872,0.00026880362,1.0
-0.8369538,0.1453185,-0.7586756,3.6841195,0.0
0.99992746,0.9947607,0.3894243,0.2658551,1.0
-0.2522403,-0.19697842,0.8501988,0.47803888,1.0
-0.51028234,0.32802537,-0.037558496,4.0246654,0.0
0.968738,0.23124452,-0.6905674,0.22009015,0.0
-0.3424895,0.09075866,-0.5241297,22.478907,1.0
0.7435693,-0.64653254,-0.25872827,7.422691,1.0
0.51916903,-0.3876322,0.23227851,8.046156,1.0
-0.05399411,-0.53161937,0.6676436,8.856311,0.0
-0.64736664,0.59995484,-0.68947196,3.0151818,1.0
-0.45430684,0.6182357,0.9313141,0.26527587,1.0
-0.8151557,0.16684854,-0.18914738,17.796488,1.0
0.79864836,-0.83043313,-0.63772744,1.5063038,0.0
-0.89866906,-0.39744252,-0.6196323,7.0984564,0.0
-0.9827892,-0.7449542,-0.77427053,14.679505,1.0
0.4608289,-0.52124995,0.8031402,2.1758633,0.0
-0.34297213,0.74808544,-0.52694094,30.0,0.0
-0.2430908,0.084581114,0.031587966,4.471288,1.0
-0.17239577,-0.22226678,-0.31933835,4.86922,0.0
-0.19553074,-0.0857802,-0.23401788,9.87856,0.0
0.31617945,0.7624284,0.14534517,3.0155447,1.0
-0.6534434,0.15990564,0.454755,8.776346,1.0
0.46080467,-0.19200836,-0.7641451,23.374365,0.0
0.987942,0.09567768,0.46046916,2.4435785,1.0
-0.9440314,0.72718257,0.9972615,1.1918026,1.0
-0.34938034,0.70052165,0.22298424,2.0123675,1.0
-0.11777384,0.054409176,0.55964124,2.4201035,1.0
-0.4972996,-0.07421536,0.69437337,2.0149171,1.0
0.35604718,-0.2642754,-0.72403395,20.978876,0.0
-0.1943811,0.8625942,0.34632558,1.8862371,1.0
-0.16154037,0.13733323,-0.91657865,12.990336,0.0
0.8626773,-0.31676286,0.6225984,1.91872,1.0
0.7454196,0.33197644,0.1775731,2.4247613,0.0
0.78670454,-0.10283196,-0.51123285,27.928808,1.0
-0.98856986,0.9080287,0.2105052,1.8901442,1.0
-0.9869074,-0.003013026,0.19727069,3.6968558,1.0
-0.3997051,-0.07648501,-0.008800438,26.07423,1.0
0.17131828,0.739276,0.6644539,0.36993784,1.0
0.5571261,0.09686621,0.22690392,8.30718,1.0
0.9730912,0.5784114,0.22867197,2.0208468,1.0
-0.6834309,-0.04722737,-0.43270165,17.74041,1.0
-0.6923755,0.55444086,-0.88207376,16.661396,1.0
-0.841755,0.32847694,0.04668996,4.452349,1.0
-0.10718622,-0.3863391,-0.9654298,4.689948,1.0
-0.4129463,-0.46441206,-0.9265488,18.961014,1.0
0.62070644,0.9282024,0.9154281,0.6894905,1.0
0.18233101,-0.37699336,0.83684146,4.311399,1.0
-0.6264797,0.19296934,0.8675126,3.5676227,1.0
-0.7317237,0.96456707,-0.6922487,2.0166664,1.0
0.64145625,0.35507295,-0.19182149,9.650673,1.0
-0.32156485,-0.4057083,0.43597198,5.804386,1.0
0.99561435,0.10380455,0.7797921,0.6398969,1.0
0.12750132,-0.9468795,-0.23989709,13.507075,1.0
-0.27632982,-0.8175129,-0.9094929,10.864941,1.0
-0.04550925,-0.19778718,0.8612288,0.4884074,1.0
0.030672293,0.61916405,0.76354444,4.0770082,1.0
0.52533555,-0.071158595,-0.8521608,5.840898,1.0
-0.059001286,-0.59885603,-0.58286554,17.150593,1.0
-0.6449208,-0.2915171,0.82350624,2.884249,1.0
-0.8990589,-0.834663,-0.92283314,18.344723,1.0
-0.06944279,0.20765732,-0.6364213,8.407825,0.0
0.038059402,0.42030656,0.84996074,3.4961543,1.0
0.05826329,0.9423715,0.09450552,4.068987,1.0
-0.87944216,-0.8642554,-0.8077079,4.369348,0.0
0.63868475,0.259213,0.567262,4.6391706,1.0
-0.8457292,0.9439966,0.76566714,0.21717782,1.0
0.26086625,0.8581462,-0.2037468,11.123954,1.0
-0.18347535,0.84528697,-0.6985587,30.0,0.0
0.8887403,-0.35348246,-0.80511606,0.118914545,0.0
-0.7642126,0.65875274,-0.7230514,8.590848,0.0
0.13894227,-0.044449173,-0.38662705,1.2103513,0.0
-0.88678586,0.8736704,0.8080072,1.409764,1.0
0.44447082,0.30815637,-0.21558012,15.656479,0.0
0.9473496,0.42201522,-0.013903259,4.891198,1.0
0.36259255,-0.21743336,-0.94759107,1.8886353,0.0
0.0011993927,0.05625422,-0.55346394,3.1572006,0.0
-0.99662066,-0.106873035,0.010651627,2.6825345,1.0
-0.8379623,0.6454798,-0.51961017,8.381585,1.0
0.6519292,0.42953444,-0.51088774,9.870385,1.0
-0.8723263,-0.14649162,0.41208303,2.2147937,0.0
0.9134597,0.031787954,-0.13990954,6.598225,1.0
-0.9539265,0.01465193,0.37312445,0.6300042,0.0
-0.13644695,0.7085517,-0.15534303,17.605265,1.0
-0.029368605,0.34931433,-0.8182103,26.040695,1.0
0.6644246,0.5529271,-0.87767327,6.0351334,1.0
-0.3551643,-0.24572061,0.0045300117,1.9107206,1.0
-0.10006929,-0.06527599,-0.79057115,15.906616,0.0
-0.2524984,-0.95645547,-0.103324465,11.68987,0.0
0.46308902,-0.36972404,-0.0077390787,30.0,0.0
-0.09745384,0.30174285,0.6186103,3.0808918,1.0
-0.43407428,-0.45323643,-0.22852562,27.426575,1.0
-0.15678376,0.8643309,0.7352656,0.27167645,1.0
-0.10965115,-0.9416212,-0.7856035,11.254394,0.0
-0.6074817,-0.5235273,0.6490209,10.5555105,0.0
0.7929712,-0.9442256,0.14660266,2.1862814,1.0
-0.42771482,0.31729245,-0.8193992,2.1253603,0.0
0.6445306,0.6148286,-0.61676663,1.91683,0.0
0.27660605,0.6649292,-0.060345817,0.549346,1.0
0.16070607,-0.78219444,-0.07516102,17.587845,1.0
0.77270365,-0.07003445,-0.06756946,5.601279,1.0
-0.6079907,-0.9225422,0.23172352,5.0570436,0.0
0.12926257,-0.78353834,0.48326638,2.1760082,1.0
-0.63303596,-0.3027178,-0.039037015,19.689058,1.0
0.28785285,0.24325284,0.522386,7.071848,1.0
0.019939713,0.5364227,-0.4001271,14.518642,1.0
0.0937615,-0.5107101,-0.11280542,29.432152,1.0
0.6200289,-0.7922662,-0.54003054,12.211108,1.0
0.5835288,0.13308266,0.65483445,4.146898,1.0
0.9498675,0.93044895,0.8994052,0.039929267,1.0
0.12859489,0.49171546,-0.089220226,15.557444,1.0
-0.688674,0.9919057,0.77938217,1.2561033,1.0
-0.41112044,0.24586268,-0.5035659,30.0,0.0
0.57010114,0.45341033,0.4129145,1.3336263,1.0
-0.936517,-0.5211225,-0.25788486,9.727521,0.0
-0.33549365,0.13466875,0.39929694,1.4631071,1.0
0.73180765,-0.9175049,0.91634816,4.634748,1.0
-0.5452638,0.5037242,-0.19850266,22.995436,1.0
-0.7413805,0.9481116,0.50843126,4.137455,1.0
0.8333549,-0.92459434,-0.42830232,10.854852,1.0
0.64581573,-0.45053273,-0.8965521,27.077478,1.0
-0.7041134,-0.9670147,0.5648332,2.9297009,1.0
-0.3017568,0.4993557,-0.8900932,11.0068035,1.0
-0.84360355,0.57868105,-0.2591239,12.220844,1.0
-0.7780751,-0.18956795,0.30259755,5.578854,1.0
-0.12742358,-0.5950497,-0.11222084,23.593185,1.0
0.4842962,-0.8079698,0.023442527,8.547005,1.0
0.6872329,0.9870873,0.26151237,0.27242124,1.0
-0.42905334,-0.74795645,-0.9732886,12.567604,1.0
-0.92792124,-0.8775511,-0.9536785,10.5907,0.0
0.94721854,0.5955526,-0.43174896,3.5494282,1.0
0.8176275,-0.7019774,0.8151361,4.748371,1.0
0.79980224,0.73445725,0.67552435,1.3751309,1.0
0.30893034,0.10465462,-0.6285398,12.545734,0.0
0.04923682,-0.41848055,-0.5436185,17.161621,0.0
0.007478322,0.8639143,0.14825955,0.02354373,1.0
0.9794892,-0.14045395,-0.1672885,8.927397,1.0
0.25575462,0.81473666,-0.8611545,9.512101,0.0
-0.7291862,-0.9909071,0.07503235,14.927174,1.0
-0.9668144,0.071029074,-0.9086159,3.9045188,0.0
-0.6920413,0.6860209,0.5958588,1.087744,1.0
-0.39281136,-0.20301323,-0.10141179,0.12560782,0.0
-0.95892966,0.23510823,0.60910976,0.36666217,1.0
-0.53165597,-0.19974323,-0.013371678,2.6483662,0.0
0.28161567,-0.6970618,-0.6096467,24.279776,1.0
-0.74339724,-0.7737645,-0.55440444,16.144781,0.0
0.0017184784,0.52016246,0.6652075,0.5810508,1.0
0.63523036,-0.7259285,-0.6939607,3.720737,0.0
0.12676693,-0.039875206,-0.81390625,5.596583,0.0
-0.44595948,-0.9790325,0.7755624,3.6868608,1.0
-0.25220308,-0.167566,0.755165,3.255014,0.0
0.52154183,0.09622476,0.80468196,0.22949827,1.0
0.84140265,-0.069118395,0.13129355,0.46934018,1.0
0.6541954,-0.08921726,0.3871664,2.6317747,1.0
-0.9995455,-0.3986091,0.390943,1.2978802,0.0
-0.81822515,0.04729505,0.78919005,3.3716376,1.0
0.92741174,0.4113764,0.52805775,0.9704365,1.0
0.54970866,-0.64767194,0.7691176,4.480947,1.0
-0.8138721,-0.59562314,-0.25518903,3.1257625,0.0
-0.65268856,-0.30953252,0.13547696,2.7456913,1.0
-0.686096,0.5514809,-0.93267685,10.14219,0.0
-0.97808295,-0.35975328,0.05345421,7.938483,1.0
0.25945312,0.76302767,0.28227836,4.589176,1.0
0.1346837,0.071967386,-0.6314742,20.163778,1.0
-0.7677232,-0.605395,0.5585709,0.6333946,0.0
0.5266153,-0.639105,-0.7245143,4.6629777,1.0
0.0017217515,-0.97019494,-0.30541143,14.864735,0.0
-0.32452554,0.009262562,-0.01524175,9.078972,0.0
-0.29940876,-0.59522,-0.68011177,22.825855,0.0
-0.5953774,0.45275173,0.14263603,1.9174242,1.0
0.16785465,-0.0865562,0.16422169,2.840585,1.0
-0.86450344,-0.988099,-0.063976504,30.0,0.0
-0.74813795,0.43818495,0.23098853,4.365523,1.0
-0.19412425,0.48479337,-0.9751324,30.0,0.0
0.8563653,-0.07955303,-0.86074996,12.098437,0.0
-0.58987993,0.86397755,-0.0041417223,12.919401,1.0
-0.05457763,0.1322888,-0.7066312,6.6000447,0.0
-0.8005112,-0.82696575,0.50602764,3.8599508,0.0
0.4845786,-0.3689873,0.6906288,12.709152,1.0
-0.44809395,0.1661152,0.8599029,1.4533902,1.0
0.57561773,0.02477612,-0.64632297,1.3110033,0.0
0.041662436,0.18201813,-0.11092277,30.0,0.0
-0.7399497,0.30198616,0.1758108,8.10839,1.0
-0.49052498,-0.42513433,0.61055773,7.606409,1.0
-0.88758475,-0.44361663,0.8734228,4.4458857,1.0
0.6768131,0.8163477,0.18923418,2.62271,0.0
0.5470026,-0.3118,-0.23226546,2.0991273,0.0
-0.5116587,-0.64443725,-0.56706905,22.64364,1.0
0.4487808,0.26297402,0.5890698,0.07370328,1.0
0.571437,-0.71004534,-0.8250237,9.194436,0.0
-0.76203,-0.97989273,-0.44032103,8.228645,0.0
0.6120081,-0.9396641,0.07064697,5.6977487,1.0
-0.47720596,0.509582,0.58215195,4.595238,1.0
0.5745794,0.8955637,-0.19958353,4.082691,1.0
0.31643277,0.051272415,-0.16371419,30.0,0.0
-0.18492937,-0.25746217,0.6877887,1.1984869,1.0
0.09431649,0.07763705,0.015259908,0.72810555,1.0
0.28616178,0.08936747,-0.36349112,16.881617,0.0
0.25467405,-0.47661656,0.16508591,4.7523065,1.0
0.88641375,-0.28646463,-0.9363975,30.0,0.0
0.38428748,-0.8477648,-0.54033995,0.61806846,1.0
-0.0052642655,0.08558145,-0.010130211,30.0,0.0
0.12056208,0.5382177,-0.12962615,15.314159,1.0
-0.83293223,0.19718774,0.6921283,1.87175,0.0
-0.7463524,-0.99185115,0.56917804,12.848885,0.0
0.1209569,0.32104027,0.043644518,14.381786,1.0
0.5914923,-0.4967117,0.06096301,11.485425,1.0
-0.091490135,0.38825533,-0.28654525,16.380426,1.0
0.5360354,0.6346555,0.8534874,0.35650328,1.0
-0.41402045,-0.915398,-0.8054645,11.743228,1.0
-0.39816698,-0.8794668,0.16635583,8.558913,1.0
0.44883314,0.5015366,0.3961988,4.4748416,1.0
-0.9607562,-0.4011678,-0.039168842,2.2245674,0.0
0.3741132,0.41450575,-0.778307,7.3839393,1.0
-0.4644945,-0.93893445,-0.19801205,10.35487,1.0
-0.9877556,0.33774343,0.7377986,2.0542645,0.0
-0.24835385,-0.43777913,-0.7972987,5.113938,0.0
0.6114316,-0.03145177,0.7533501,0.73894423,0.0
-0.6955565,-0.5605673,0.46654218,2.7290678,1.0
-0.8689589,0.6310226,0.71954626,3.4419515,1.0
-0.93677896,-0.8663935,-0.05390985,15.954163,1.0
0.9228916,-0.7706658,-0.4730382,10.001834,1.0
-0.6051447,-0.70882106,-0.4608954,0.13544424,0.0
0.93947405,-0.9922067,-0.6314141,10.379273,1.0
0.98015773,-0.8386199,0.1470235,3.9286935,1.0
0.7330369,-0.5071897,0.18667035,1.7197807,1.0
0.95172405,-0.6123777,-0.41412696,7.697529,0.0
-0.0071604997,0.30750406,0.21322522,4.4382863,1.0
-0.39782038,-0.12543231,-0.89845073,30.0,0.0
0.9070228,-0.64221317,-0.84649456,17.573748,1.0
0.64634967,-0.93379277,0.13899414,9.492413,1.0
-0.7049699,0.16010807,-0.8330188,22.200855,1.0
-0.08942545,0.71831423,-0.34884715,30.0,0.0
-0.32481,0.836273,0.2744063,12.260471,1.0
-0.6776397,0.28154913,-0.22452009,24.00913,1.0
0.714045,-0.7049157,-0.7938446,9.706357,1.0
-0.7873025,-0.41349688,0.06023365,8.676882,1.0
0.73265105,0.7375675,-0.28699338,5.0798087,1.0
-0.8037451,-0.12354543,0.89497244,1.4676486,1.0
0.5910203,0.7051613,0.08778212,3.8677409,1.0
0.18125714,-0.72178406,-0.93055266,18.93658,1.0
-0.68948084,0.51383895,-0.26243514,9.121092,0.0
-0.4343753,-0.51640254,0.74270386,2.8263617,0.0
-0.26581123,0.77607155,0.8997573,0.18879029,1.0
0.7455178,-0.25590926,0.29171365,3.505901,1.0
-0.13461892,0.46120083,0.39788952,2.2947679,1.0
-0.13946322,-0.19225642,0.20221211,5.265841,0.0
0.1366121,-0.93287,0.95368016,10.752307,1.0
0.554172,0.89099,0.33621606,1.4862561,0.0
-0.098959625,0.680506,0.6450411,1.9720423,1.0
0.86036503,0.40411565,0.6012509,0.09540776,1.0
-0.7429506,-0.58933175,0.76636446,22.739918,1.0
0.39164713,0.42180616,-0.26041773,17.80526,1.0
-0.6460535,-0.15826555,-0.52025187,8.73716,0.0
-0.74494326,0.791204,0.82015294,0.85038686,1.0
0.97819287,0.5594955,0.95906943,0.19844541,1.0
0.60989654,-0.1605349,-0.06989181,22.631783,1.0
0.5127901,0.62030035,-0.7173139,8.418786,1.0
-0.8376769,-0.28489828,0.937584,3.3272054,1.0
0.38345602,-0.95473504,-0.5743562,1.6440412,0.0
0.4524934,0.34643632,-0.9232073,10.5554,1.0
-0.2826254,0.5022825,0.73134327,0.32680655,1.0
0.908433,0.7591295,0.731925,0.8127583,1.0
0.42411426,0.32754207,-0.2304101,4.21762,1.0
-0.64139175,0.48906413,0.5340479,11.9531355,1.0
-0.6869051,-0.99539614,0.043375425,4.3637514,0.0
0.51714224,-0.11766219,0.77711654,2.293613,1.0
0.058630638,0.76998305,-0.09464677,1.8627299,0.0
0.36782572,-0.8776007,0.48107448,0.624644,1.0
0.3451935,-0.9792084,0.3464438,4.4020195,1.0
0.5798496,0.6615492,0.98876405,0.1349073,1.0
0.13411097,0.7231232,-0.8176576,15.29305,1.0
-0.17667998,-0.64492613,-0.6953426,27.948147,1.0
0.49926913,-0.022288907,0.4585542,4.1758265,1.0
-0.15006323,0.45125246,0.176015,3.577244,1.0
0.26798984,0.2864702,0.105003834,8.596453,1.0
0.79927176,-0.7968243,-0.092439905,15.559147,1.0
-0.21195418,0.34328684,0.107587114,1.351772,1.0
0.6858174,-0.9880706,0.2918157,2.6884465,1.0
-0.7702868,0.5127505,-0.5439174,17.05361,1.0
-0.062495526,-0.2911233,-0.8345956,15.470981,0.0
0.5673285,0.42967275,0.34067878,2.836773,1.0
0.26838288,-0.21865243,0.53330743,13.295562,1.0
-0.5565807,0.41351485,-0.39089128,18.90657,0.0
0.5674444,0.2119957,0.74349654,1.388558,1.0
0.22532298,0.118663475,-0.34219027,14.999233,0.0
0.66520894,-0.5096669,-0.42395523,2.266246,0.0
0.06570582,0.751854,0.52862716,1.3095547,1.0
0.08948338,-0.9823694,0.23940627,10.083756,1.0
-0.71255964,-0.09430754,-0.9910579,4.6560025,1.0
-0.09548305,0.8098556,-0.6936196,30.0,0.0
0.67711365,-0.6232334,0.8497379,6.1359987,1.0
-0.32454166,0.99160224,-0.075851634,10.497148,0.0
0.42986172,-0.009572242,0.94948924,2.2487173,1.0
0.453894,-0.0062090876,-0.33875892,12.073252,0.0
-0.9820918,-0.13934521,-0.69387686,5.035637,0.0
-0.037221693,0.004448273,-0.017715568,30.0,0.0
0.5860323,-0.90099776,0.43268135,7.2210736,1.0
0.50662607,0.60241526,0.25406224,2.4342327,1.0
0.09656962,0.43521646,0.057692423,3.7410572,0.0
0.03862283,-0.5220581,0.4590898,5.769608,1.0
-0.2858013,-0.87145305,0.41563928,11.2918005,1.0
-0.53041446,0.57054853,-0.28009057,27.735691,1.0
-0.857356,0.57040995,-0.22299576,15.099266,1.0
-0.3967101,0.08273164,-0.3539467,1.1548823,0.0
-0.7503537,-0.66123223,-0.83881176,2.3368862,1.0
0.7059751,0.19424608,0.8311677,1.1257918,1.0
-0.64456743,0.9642052,0.3087679,2.1177082,1.0
-0.71596456,-0.8265902,-0.19086942,27.082659,0.0
-0.14682397,0.6554941,0.3011547,4.904572,1.0
-0.8401595,0.24934092,-0.06805461,2.4234219,0.0
0.4335609,-0.48347035,-0.30217868,20.08272,0.0
-0.2564689,0.24333939,-0.94605446,30.0,0.0
0.8748437,0.51243836,0.9057764,1.5015959,1.0
0.7193182,0.72744536,-0.18900557,0.63165957,1.0
-0.41318163,-0.88727236,0.86908156,10.18902,1.0
0.7549827,0.7411899,0.95317817,0.14517458,1.0
0.9627298,-0.12820709,-0.8313995,1.7567077,0.0
-0.24575289,0.89059556,0.041689247,6.660852,1.0
0.37088063,-0.47047174,-0.60999244,0.29392433,0.0
-0.9178351,-0.7581105,0.39499697,4.8913383,1.0
-0.3472455,-0.38822517,0.74924874,3.6740758,1.0
0.72942317,0.4695314,-0.44572818,10.123012,1.0
-0.28492308,-0.44529703,0.28198716,13.381254,0.0
-0.21887842,0.6313671,0.94728833,0.9632553,1.0
0.8412282,-0.802041,-0.763093,10.202864,1.0
0.96091855,-0.7111633,0.80642617,6.980949,0.0
-0.78116757,-0.8602276,0.77568674,21.635073,0.0
0.41180336,-0.5683567,0.44502833,7.6679854,1.0
0.95809406,-0.879412,0.42983562,3.818565,1.0
0.26874208,0.18797988,0.306556,8.777486,1.0
-0.6816624,0.77858245,-0.14038366,3.2653768,0.0
0.8473513,-0.081591375,0.25917703,11.788494,1.0
