x0,x1,x2,time,status
-0.12391702,-0.8578536,0.6324902,6.3956547,1.0
0.7322313,-0.7377603,-0.6135611,11.917936,1.0
-0.73644704,0.85435975,0.65559316,3.4697285,1.0
-0.21453667,-0.7188587,-0.89572734,22.388556,1.0
-0.21001425,-0.2507892,-0.87385446,10.837738,0.0
-0.36424842,0.6975226,0.6645955,0.91161376,1.0
-0.30869728,-0.5200576,0.071575105,15.997064,0.0
0.040400922,-0.91608834,0.51494557,2.0139499,1.0
0.97669953,0.6028019,-0.31203783,5.4777637,0.0
0.7299636,0.42054138,-0.65873665,1.5648111,1.0
0.7101653,-0.96028674,0.28336746,5.529512,1.0
-0.6753313,-0.484899,-0.3147871,20.91216,0.0
0.35132986,0.090046175,0.12845398,3.8991044,1.0
0.58499515,-0.341544,-0.28559488,2.8602347,0.0
0.9202259,-0.5524088,-0.5769266,5.5265756,1.0
-0.69216967,-0.008208309,-0.47741044,22.703053,1.0
0.11137289,-0.854168,-0.24296632,7.644848,1.0
-0.07782195,0.55708086,0.44088542,1.2383366,1.0
0.9819098,-0.9880042,-0.32949895,11.167018,1.0
0.57851624,-0.80297697,-0.1153355,11.688959,0.0
-0.23866135,0.66519696,0.42392436,1.6197783,1.0
0.88012475,0.76051104,-0.08370994,2.0452542,1.0
0.18460378,0.22010487,0.024855006,1.6061947,1.0
-0.71048707,0.7536174,0.47647035,4.3508143,1.0
-0.87199354,0.011793897,0.8668534,0.101628765,1.0
-0.6558192,-0.23107822,-0.46599773,14.978418,0.0
-0.44158313,0.41564122,-0.34514183,1.4699339,0.0
-0.14941192,0.409535,-0.68184566,30.0,0.0
-0.121192224,0.25865996,0.8501162,0.34836766,1.0
-0.28602406,0.6382669,0.28028557,4.86885,1.0
0.430105,0.47684503,0.9419992,1.2775366,1.0
-0.50790155,-0.9148368,-0.50440544,11.601404,0.0
-0.9099667,0.41092324,0.66941357,2.8377676,1.0
0.8682717,-0.05841329,0.024719033,8.1628065,1.0
-0.47403905,-0.8022066,0.5976927,8.699271,1.0
-0.5992528,0.28714222,-0.20026971,25.36251,1.0
0.228463,-0.12537721,0.18620749,4.454168,1.0
0.90288,0.10624087,0.80747074,0.72998637,1.0
0.9068195,0.21991219,-0.41983634,5.1436644,0.0
0.653616,-0.24796622,0.21835405,3.9199388,1.0
0.99992746,0.9947607,0.3894243,0.2658551,1.0
-0.51028234,0.32802537,-0.037558496,4.0246654,0.0
-0.40316075,0.3185037,0.19027545,17.494408,1.0
0.7755798,-0.9671219,0.7278602,1.2069985,1.0
-0.3424895,0.09075866,-0.5241297,22.478907,1.0
0.7435693,-0.64653254,-0.25872827,7.422691,1.0
-0.56141764,0.74504733,0.29572982,11.108838,1.0
-0.05399411,-0.53161937,0.6676436,8.856311,0.0
-0.2780161,0.9101505,-0.7396833,30.0,0.0
-0.45430684,0.6182357,0.9313141,0.26527587,1.0
-0.89866906,-0.39744252,-0.6196323,7.0984564,0.0
0.4608289,-0.52124995,0.8031402,2.1758633,0.0
-0.2430908,0.084581114,0.031587966,4.471288,1.0
0.31617945,0.7624284,0.14534517,3.0155447,1.0
-0.14391908,-0.48324412,0.73053885,0.9535204,0.0
-0.6534434,0.15990564,0.454755,8.776346,1.0
0.46080467,-0.19200836,-0.7641451,23.374365,0.0
0.19526467,-0.15426806,0.86697215,5.973455,1.0
-0.9440314,0.72718257,0.9972615,1.1918026,1.0
-0.4972996,-0.07421536,0.69437337,2.0149171,1.0
-0.1943811,0.8625942,0.34632558,1.8862371,1.0
-0.16154037,0.13733323,-0.91657865,12.990336,0.0
0.8626773,-0.31676286,0.6225984,1.91872,1.0
0.7454196,0.33197644,0.1775731,2.4247613,0.0
-0.98856986,0.9080287,0.2105052,1.8901442,1.0
-0.9869074,-0.003013026,0.19727069,3.6968558,1.0
-0.3997051,-0.07648501,-0.008800438,26.07423,1.0
0.17131828,0.739276,0.6644539,0.36993784,1.0
0.5571261,0.09686621,0.22690392,8.30718,1.0
0.9730912,0.5784114,0.22867197,2.0208468,1.0
0.60807914,-0.3324009,0.78377336,0.6442685,1.0
-0.8986991,-0.54851466,-0.2745878,2.7314188,1.0
-0.6264797,0.19296934,0.8675126,3.5676227,1.0
-0.7317237,0.96456707,-0.6922487,2.0166664,1.0
0.64145625,0.35507295,-0.19182149,9.650673,1.0
0.99561435,0.10380455,0.7797921,0.6398969,1.0
-0.6630634,0.7671286,0.40555128,2.6934826,1.0
-0.15578268,0.7266299,-0.52991354,2.9334247,1.0
0.12750132,-0.9468795,-0.23989709,13.507075,1.0
-0.27632982,-0.8175129,-0.9094929,10.864941,1.0
-0.31509697,-0.28917205,0.99167645,0.8825794,1.0
-0.04550925,-0.19778718,0.8612288,0.4884074,1.0
0.030672293,0.61916405,0.76354444,4.0770082,1.0
-0.059001286,-0.59885603,-0.58286554,17.150593,1.0
-0.13295816,-0.64340824,0.5043245,3.3361027,0.0
-0.8990589,-0.834663,-0.92283314,18.344723,1.0
0.05826329,0.9423715,0.09450552,4.068987,1.0
-0.987124,-0.054446504,0.04417616,4.9363647,0.0
0.63868475,0.259213,0.567262,4.6391706,1.0
-0.022147806,0.37160647,-0.43680683,13.8804245,1.0
-0.7642126,0.65875274,-0.7230514,8.590848,0.0
0.44447082,0.30815637,-0.21558012,15.656479,0.0
-0.34711704,-0.76829386,0.9441214,4.902964,0.0
0.52170795,0.8897786,0.0031011093,2.0013304,1.0
0.3241672,-0.30519155,-0.74286,0.0821704,0.0
0.0011993927,0.05625422,-0.55346394,3.1572006,0.0
-0.98061943,-0.5499165,-0.83161974,0.19120945,0.0
0.6519292,0.42953444,-0.51088774,9.870385,1.0
-0.8723263,-0.14649162,0.41208303,2.2147937,0.0
0.9134597,0.031787954,-0.13990954,6.598225,1.0
-0.9539265,0.01465193,0.37312445,0.6300042,0.0
-0.7236495,0.3448457,-0.92137706,17.403238,1.0
-0.13644695,0.7085517,-0.15534303,17.605265,1.0
-0.82310176,-0.88661,-0.7934543,10.401419,0.0
0.6644246,0.5529271,-0.87767327,6.0351334,1.0
-0.3551643,-0.24572061,0.0045300117,1.9107206,1.0
-0.10006929,-0.06527599,-0.79057115,15.906616,0.0
-0.2524984,-0.95645547,-0.103324465,11.68987,0.0
0.7862296,0.55176246,-0.5016774,2.2532735,1.0
-0.43407428,-0.45323643,-0.22852562,27.426575,1.0
-0.10965115,-0.9416212,-0.7856035,11.254394,0.0
0.6112862,-0.15897514,0.050533675,1.1086602,1.0
-0.42771482,0.31729245,-0.8193992,2.1253603,0.0
0.16070607,-0.78219444,-0.07516102,17.587845,1.0
-0.6079907,-0.9225422,0.23172352,5.0570436,0.0
0.12926257,-0.78353834,0.48326638,2.1760082,1.0
-0.63303596,-0.3027178,-0.039037015,19.689058,1.0
0.28785285,0.24325284,0.522386,7.071848,1.0
0.019939713,0.5364227,-0.4001271,14.518642,1.0
0.0937615,-0.5107101,-0.11280542,29.432152,1.0
0.5835288,0.13308266,0.65483445,4.146898,1.0
0.9498675,0.93044895,0.8994052,0.039929267,1.0
0.12859489,0.49171546,-0.089220226,15.557444,1.0
-0.41112044,0.24586268,-0.5035659,30.0,0.0
0.46803057,0.3671358,-0.15743406,7.198591,1.0
0.38640666,-0.26560462,-0.5351172,26.442348,1.0
-0.936517,-0.5211225,-0.25788486,9.727521,0.0
0.16375747,-0.8240226,-0.5357421,10.600071,1.0
0.62503195,0.50548077,0.6095538,0.29408097,1.0
-0.4203017,0.6979638,0.48833102,0.24492711,1.0
-0.816129,-0.89239556,0.7255923,8.437806,1.0
-0.19384915,-0.49342605,0.0136768995,4.510774,1.0
0.4396746,-0.05165093,0.84524053,5.529569,1.0
0.8333549,-0.92459434,-0.42830232,10.854852,1.0
0.64581573,-0.45053273,-0.8965521,27.077478,1.0
-0.7041134,-0.9670147,0.5648332,2.9297009,1.0
-0.3017568,0.4993557,-0.8900932,11.0068035,1.0
-0.84360355,0.57868105,-0.2591239,12.220844,1.0
0.6872329,0.9870873,0.26151237,0.27242124,1.0
-0.32368875,-0.031359654,0.092382096,14.504401,1.0
-0.92792124,-0.8775511,-0.9536785,10.5907,0.0
0.014778881,-0.46681795,-0.10938847,9.14036,1.0
0.94721854,0.5955526,-0.43174896,3.5494282,1.0
0.11157278,-0.604824,0.58120173,6.9401546,1.0
-0.82476074,0.6758509,-0.5174749,11.572947,1.0
-0.13147537,-0.14427684,-0.79576564,1.4493649,0.0
0.79980224,0.73445725,0.67552435,1.3751309,1.0
0.30893034,0.10465462,-0.6285398,12.545734,0.0
0.96195275,-0.80812675,0.49652576,1.9731423,1.0
0.04923682,-0.41848055,-0.5436185,17.161621,0.0
0.007478322,0.8639143,0.14825955,0.02354373,1.0
0.10080629,-0.6907883,0.4371216,5.6759367,0.0
-0.7291862,-0.9909071,0.07503235,14.927174,1.0
-0.9668144,0.071029074,-0.9086159,3.9045188,0.0
-0.6920413,0.6860209,0.5958588,1.087744,1.0
-0.39281136,-0.20301323,-0.10141179,0.12560782,0.0
-0.95892966,0.23510823,0.60910976,0.36666217,1.0
-0.53165597,-0.19974323,-0.013371678,2.6483662,0.0
0.0037622377,-0.33302358,-0.7891594,18.97188,0.0
0.0017184784,0.52016246,0.6652075,0.5810508,1.0
0.11988723,0.08770512,0.17594399,16.160812,0.0
-0.9496915,0.9782037,-0.85845155,10.592343,1.0
-0.44595948,-0.9790325,0.7755624,3.6868608,1.0
-0.25220308,-0.167566,0.755165,3.255014,0.0
0.52154183,0.09622476,0.80468196,0.22949827,1.0
0.84140265,-0.069118395,0.13129355,0.46934018,1.0
-0.9428839,-0.7193388,-0.20000361,30.0,0.0
0.6541954,-0.08921726,0.3871664,2.6317747,1.0
0.27596068,0.31176606,0.538638,6.436013,1.0
0.92741174,0.4113764,0.52805775,0.9704365,1.0
-0.31078428,-0.49629936,0.33441824,13.694575,1.0
-0.70138997,-0.058166616,-0.95541614,15.408912,0.0
0.54970866,-0.64767194,0.7691176,4.480947,1.0
-0.8138721,-0.59562314,-0.25518903,3.1257625,0.0
-0.686096,0.5514809,-0.93267685,10.14219,0.0
0.25945312,0.76302767,0.28227836,4.589176,1.0
-0.9546242,0.3903806,0.7693036,2.0197375,1.0
-0.75161797,0.21745138,0.38662562,10.631125,1.0
-0.8444275,-0.191837,0.026973778,3.413475,1.0
0.20675893,-0.83549315,0.41963133,16.312038,1.0
0.5266153,-0.639105,-0.7245143,4.6629777,1.0
-0.32452554,0.009262562,-0.01524175,9.078972,0.0
-0.29940876,-0.59522,-0.68011177,22.825855,0.0
-0.5953774,0.45275173,0.14263603,1.9174242,1.0
0.16785465,-0.0865562,0.16422169,2.840585,1.0
-0.19412425,0.48479337,-0.9751324,30.0,0.0
0.8563653,-0.07955303,-0.86074996,12.098437,0.0
0.81986177,-0.753391,0.7895633,0.4211513,1.0
-0.58987993,0.86397755,-0.0041417223,12.919401,1.0
-0.8005112,-0.82696575,0.50602764,3.8599508,0.0
0.06909332,0.6651407,-0.627932,8.089466,1.0
-0.44809395,0.1661152,0.8599029,1.4533902,1.0
-0.12058779,-0.26695848,-0.8684424,28.094898,0.0
0.57561773,0.02477612,-0.64632297,1.3110033,0.0
0.041662436,0.18201813,-0.11092277,30.0,0.0
-0.49052498,-0.42513433,0.61055773,7.606409,1.0
0.6768131,0.8163477,0.18923418,2.62271,0.0
0.5470026,-0.3118,-0.23226546,2.0991273,0.0
0.4487808,0.26297402,0.5890698,0.07370328,1.0
0.571437,-0.71004534,-0.8250237,9.194436,0.0
-0.48648614,0.2802348,0.13941579,3.3043425,1.0
0.7786864,0.83628374,-0.6952301,5.4815135,1.0
-0.76203,-0.97989273,-0.44032103,8.228645,0.0
0.220001,0.7028473,-0.18008399,9.54375,1.0
-0.47720596,0.509582,0.58215195,4.595238,1.0
0.5745794,0.8955637,-0.19958353,4.082691,1.0
0.31643277,0.051272415,-0.16371419,30.0,0.0
-0.18492937,-0.25746217,0.6877887,1.1984869,1.0
0.09431649,0.07763705,0.015259908,0.72810555,1.0
0.28616178,0.08936747,-0.36349112,16.881617,0.0
0.25467405,-0.47661656,0.16508591,4.7523065,1.0
0.109803975,-0.5993187,0.31416023,1.377725,1.0
0.38428748,-0.8477648,-0.54033995,0.61806846,1.0
-0.0052642655,0.08558145,-0.010130211,30.0,0.0
0.12056208,0.5382177,-0.12962615,15.314159,1.0
-0.7463524,-0.99185115,0.56917804,12.848885,0.0
0.1209569,0.32104027,0.043644518,14.381786,1.0
0.32753593,-0.78432095,0.51406914,2.1128976,1.0
-0.091490135,0.38825533,-0.28654525,16.380426,1.0
-0.39816698,-0.8794668,0.16635583,8.558913,1.0
-0.77328247,-0.42608115,-0.47571078,30.0,0.0
-0.8675439,-0.9956461,-0.4613112,24.119724,0.0
-0.9607562,-0.4011678,-0.039168842,2.2245674,0.0
0.042547427,0.9179961,0.52135944,0.66986424,0.0
0.6068528,-0.34087875,-0.24644178,30.0,0.0
-0.9877556,0.33774343,0.7377986,2.0542645,0.0
0.6114316,-0.03145177,0.7533501,0.73894423,0.0
0.6286136,0.9226,0.3276947,0.3281856,1.0
-0.90808624,0.75110716,0.8859003,1.6281242,1.0
-0.6051447,-0.70882106,-0.4608954,0.13544424,0.0
-0.83218974,-0.60851276,0.89503837,14.363053,1.0
0.93947405,-0.9922067,-0.6314141,10.379273,1.0
0.8559322,0.37300056,0.6295885,0.1430459,1.0
0.98015773,-0.8386199,0.1470235,3.9286935,1.0
0.7330369,-0.5071897,0.18667035,1.7197807,1.0
0.95172405,-0.6123777,-0.41412696,7.697529,0.0
-0.0071604997,0.30750406,0.21322522,4.4382863,1.0
0.41574857,-0.37159824,-0.10829298,2.1219184,0.0
-0.39782038,-0.12543231,-0.89845073,30.0,0.0
0.9070228,-0.64221317,-0.84649456,17.573748,1.0
0.8735739,0.6716497,0.9452372,0.67754877,1.0
-0.7049699,0.16010807,-0.8330188,22.200855,1.0
-0.08942545,0.71831423,-0.34884715,30.0,0.0
-0.32481,0.836273,0.2744063,12.260471,1.0
0.18024534,0.26549938,-0.3346903,30.0,0.0
-0.6776397,0.28154913,-0.22452009,24.00913,1.0
0.6330557,-0.54136056,0.33023283,4.233538,1.0
0.1512149,-0.841256,-0.915356,3.2349794,0.0
0.714045,-0.7049157,-0.7938446,9.706357,1.0
-0.7873025,-0.41349688,0.06023365,8.676882,1.0
-0.91681,-0.3783049,0.5645738,6.3454633,0.0
0.5910203,0.7051613,0.08778212,3.8677409,1.0
-0.68948084,0.51383895,-0.26243514,9.121092,0.0
-0.4343753,-0.51640254,0.74270386,2.8263617,0.0
0.7455178,-0.25590926,0.29171365,3.505901,1.0
0.297771,-0.771841,0.4107022,3.0405588,1.0
-0.28054187,-0.15414724,-0.37291566,30.0,0.0
0.1366121,-0.93287,0.95368016,10.752307,1.0
-0.098959625,0.680506,0.6450411,1.9720423,1.0
0.39164713,0.42180616,-0.26041773,17.80526,1.0
0.1565484,-0.83238214,0.18836522,5.6914215,1.0
0.25775844,-0.6848785,0.46117908,9.109913,1.0
0.97819287,0.5594955,0.95906943,0.19844541,1.0
0.60989654,-0.1605349,-0.06989181,22.631783,1.0
-0.8376769,-0.28489828,0.937584,3.3272054,1.0
0.4524934,0.34643632,-0.9232073,10.5554,1.0
-0.2826254,0.5022825,0.73134327,0.32680655,1.0
0.908433,0.7591295,0.731925,0.8127583,1.0
0.42411426,0.32754207,-0.2304101,4.21762,1.0
-0.64139175,0.48906413,0.5340479,11.9531355,1.0
0.058630638,0.76998305,-0.09464677,1.8627299,0.0
0.3451935,-0.9792084,0.3464438,4.4020195,1.0
0.5798496,0.6615492,0.98876405,0.1349073,1.0
0.13411097,0.7231232,-0.8176576,15.29305,1.0
-0.7926034,-0.005533757,0.9781752,3.3438056,1.0
-0.0632482,-0.062304452,0.12625535,4.9515924,1.0
-0.17667998,-0.64492613,-0.6953426,27.948147,1.0
0.49926913,-0.022288907,0.4585542,4.1758265,1.0
-0.15006323,0.45125246,0.176015,3.577244,1.0
-0.7258579,0.12949358,-0.41105083,16.971115,0.0
-0.2199577,-0.4657559,0.60433286,7.3892317,1.0
-0.21195418,0.34328684,0.107587114,1.351772,1.0
0.6858174,-0.9880706,0.2918157,2.6884465,1.0
-0.7702868,0.5127505,-0.5439174,17.05361,1.0
-0.062495526,-0.2911233,-0.8345956,15.470981,0.0
-0.7283429,0.8254134,0.7438555,4.4996724,1.0
0.5673285,0.42967275,0.34067878,2.836773,1.0
0.26838288,-0.21865243,0.53330743,13.295562,1.0
0.5674444,0.2119957,0.74349654,1.388558,1.0
-0.8281244,0.09130372,0.8310904,0.25982305,1.0
0.22532298,0.118663475,-0.34219027,14.999233,0.0
0.66520894,-0.5096669,-0.42395523,2.266246,0.0
0.20521635,-0.22139968,-0.17537846,8.380086,0.0
0.06570582,0.751854,0.52862716,1.3095547,1.0
0.08948338,-0.9823694,0.23940627,10.083756,1.0
-0.47670782,0.7867238,0.64490163,1.0355629,1.0
-0.47669867,-0.5862322,0.05273915,9.4189005,0.0
-0.96514195,-0.16522849,-0.8219541,21.010672,1.0
-0.37043753,0.22090937,0.9877867,5.642015,1.0
0.043160427,-0.7946462,-0.8952149,16.927845,0.0
-0.34283134,0.11952338,0.6755083,5.9859304,1.0
-0.09548305,0.8098556,-0.6936196,30.0,0.0
0.47292244,-0.050591864,0.94821364,0.6408107,1.0
0.4126383,-0.88242376,0.7672624,4.0311837,1.0
-0.32454166,0.99160224,-0.075851634,10.497148,0.0
0.6218374,0.4068454,0.9213591,0.160069,1.0
0.8545621,-0.15467028,0.041786242,5.800262,0.0
-0.9820918,-0.13934521,-0.69387686,5.035637,0.0
-0.037221693,0.004448273,-0.017715568,30.0,0.0
0.5860323,-0.90099776,0.43268135,7.2210736,1.0
0.1025316,-0.3110648,0.88282883,0.40893385,0.0
0.50662607,0.60241526,0.25406224,2.4342327,1.0
0.03862283,-0.5220581,0.4590898,5.769608,1.0
-0.2858013,-0.87145305,0.41563928,11.2918005,1.0
-0.857356,0.57040995,-0.22299576,15.099266,1.0
-0.3967101,0.08273164,-0.3539467,1.1548823,0.0
-0.073966965,0.71726686,-0.79128957,16.751236,0.0
0.7059751,0.19424608,0.8311677,1.1257918,1.0
-0.64456743,0.9642052,0.3087679,2.1177082,1.0
-0.96223456,0.80936426,0.060900178,5.1496906,1.0
-0.36604092,-0.4467291,0.8964909,9.405003,0.0
0.4335609,-0.48347035,-0.30217868,20.08272,0.0
-0.2564689,0.24333939,-0.94605446,30.0,0.0
0.83909684,-0.52226806,-0.72517973,10.721932,0.0
0.8748437,0.51243836,0.9057764,1.5015959,1.0
0.7193182,0.72744536,-0.18900557,0.63165957,1.0
0.39301518,-0.75301224,0.9652394,7.3447065,1.0
-0.41318163,-0.88727236,0.86908156,10.18902,1.0
0.7549827,0.7411899,0.95317817,0.14517458,1.0
0.9627298,-0.12820709,-0.8313995,1.7567077,0.0
0.57138085,0.7231332,-0.14124924,8.160086,1.0
0.37088063,-0.47047174,-0.60999244,0.29392433,0.0
0.64103496,0.04056836,-0.21301006,21.3137,1.0
-0.9178351,-0.7581105,0.39499697,4.8913383,1.0
-0.3472455,-0.38822517,0.74924874,3.6740758,1.0
0.72942317,0.4695314,-0.44572818,10.123012,1.0
-0.7563696,-0.25564042,-0.098936215,20.436913,1.0
-0.21887842,0.6313671,0.94728833,0.9632553,1.0
0.32249418,0.55227554,0.8532352,0.8917176,1.0
-0.78116757,-0.8602276,0.77568674,21.635073,0.0
0.95809406,-0.879412,0.42983562,3.818565,1.0
-0.36989307,-0.5321358,0.3659037,8.6313095,1.0
0.26874208,0.18797988,0.306556,8.777486,1.0
-0.6816624,0.77858245,-0.14038366,3.2653768,0.0
0.8473513,-0.081591375,0.25917703,11.788494,1.0
-0.75638103,-0.538604,-0.95901704,15.8998575,0.0
-0.23299955,0.43322897,-0.038499292,1.9796705,0.0
0.74557316,0.01608223,0.9660697,0.50805426,1.0
0.029636197,-0.24953462,0.114336036,1.3807344,1.0
0.18551216,0.86918926,0.7158925,0.7944574,1.0
0.24890465,0.5343742,0.5968518,0.37036094,1.0
0.59286255,-0.8188207,-0.94867903,14.537677,1.0
-0.8643513,-0.7966404,0.23339279,11.392292,1.0
0.5674375,0.45038867,-0.42557362,5.773798,1.0
0.43420184,0.30146664,-0.73027205,18.64193,1.0
-0.8703781,-0.38961706,0.3881796,3.2803357,1.0
0.1775143,0.43461397,0.74789995,0.15883252,1.0
0.61065006,-0.8022528,-0.3861715,16.734146,1.0
-0.5695406,-0.963198,0.72597146,14.214931,0.0
-0.7775899,-0.49586245,0.9849393,10.472618,1.0
0.65575194,-0.50988877,-0.892897,10.54071,1.0
0.5020449,-0.8881336,0.23729824,3.8395827,1.0
-0.3073598,-0.6363117,-0.16186893,30.0,0.0
-0.44249636,-0.90156794,0.667568,26.736515,1.0
0.6276053,-0.30609027,0.50351304,14.853463,1.0
-0.5811785,-0.32440776,0.013157369,9.777342,1.0
-0.41759968,0.34327102,-0.94926804,24.91926,0.0
-0.35236636,-0.8142054,-0.6315465,29.45391,1.0
0.6587403,-0.8476896,0.043135073,8.339217,1.0
-0.12886332,0.1056578,0.5697777,10.789406,1.0
-0.674994,0.16568075,0.14083838,1.7751747,0.0
0.736633,-0.34097466,-0.8929043,10.311553,1.0
-0.97315794,-0.230204,-0.89640397,11.818181,0.0
0.08981945,0.22160283,-0.89943767,30.0,0.0
-0.45175797,-0.9416969,0.7613458,11.490319,1.0
0.82333577,-0.81903225,0.19861822,3.037351,1.0
-0.3333661,0.18114908,0.85733944,0.7649025,1.0
-0.7891512,-0.22124767,0.5092925,1.5997177,0.0
0.5796567,-0.9797082,0.119104564,7.7812443,1.0
-0.70624614,-0.6395445,0.8221212,2.3795729,0.0
0.53619367,-0.91231424,-0.34437555,13.269676,1.0
0.47937956,-0.5840947,0.8196338,6.2886105,1.0
0.1268569,0.6548955,0.17663997,0.6444003,1.0
